f1	ALL			AMC			AMK			AMP			AMX			ATM			AZM			CAP			CAZ			CEF			CFM			CHL			CIP			CLI			CRO			CTX			CXM			DCS			EMB			ERY			ETP			FA			FEP			FIS			FOX			GEN			INH			IPM			KAN			LVX			MEM			MET			MXF			NAL			NIT			OFX			PAS			PEN			PZA			RIF			SAM			SPT			STR			SXT			TET			TIO			TMP			TOB			TZP			VAN			cefazoline		
Species	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High
Mycobacterium tuberculosis	0.884538299921271	0.8807533188547945	0.8883232809877475				0.9135009464739307	0.8642505621416269	0.9627513308062344													0.8636690795428702	0.8134447768500533	0.9138933822356871													0.8333931047508749	0.8025030660427351	0.8642831434590147													0.7319667765641837	0.6761658624774867	0.7877676906508808	0.8417516078539622	0.8324388835377987	0.8510643321701257																						0.9083794639915356	0.8968087393243597	0.9199501886587115				0.8937223628948106	0.869639019412317	0.9178057063773041										0.7492103738381838	0.686180067806704	0.8122406798696635							0.7688860951562312	0.7379719360707878	0.7998002542416746	0.7572202549783015	0.7047833880483483	0.8096571219082547				0.8329277676683974	0.8195208698063149	0.8463346655304799	0.9378660703621648	0.9315310595242531	0.9442010812000766							0.8615114473492577	0.8362294653034668	0.8867934293950486																								
Neisseria gonorrhoeae	0.9856088233546838	0.9835245703276697	0.9876930763816979																0.9619181662334626	0.9449273422684178	0.9789089901985074										0.9529199122619063	0.9427283382233395	0.9631114863004732				0.9908816054791327	0.9871396002541928	0.9946236107040727																																																																																														0.9796260520150414	0.9671973370146957	0.9920547670153871																		
Pseudomonas aeruginosa	0.8776875145298011	0.8671917668033892	0.888183262256213				0.7812736348168474	0.6883855207833531	0.8741617488503417							0.860523700782179	0.8092062241951983	0.9118411773691597							0.8760738384928095	0.8455280971855493	0.9066195798000697										0.8888013470801784	0.8325162544473806	0.9450864397129762																												0.9085798721052958	0.8635030956263043	0.9536566485842872							0.8853425472126479	0.8562094468417911	0.9144756475835047				0.8771946029192021	0.8078074514470804	0.9465817543913239				0.8927405118178171	0.8632745173221626	0.9222065063134716	0.8659841669132161	0.816126550157392	0.9158417836690402																																																	0.8849984845539618	0.8404107921948323	0.9295861769130913	0.899373082084689	0.797735751136981	1.001010413032397						
Salmonella enterica	0.894058989055166	0.8875243353646888	0.9005936427456432	0.949454478572443	0.9268046543552668	0.9721043027896192				0.9549154534290221	0.9431779643443323	0.9666529425137118																						0.9106222582785091	0.8907993608386872	0.930445155718331	0.6214951986063182	0.594654130498286	0.6483362667143504				0.9612628135303052	0.9479393641498949	0.9745862629107155																									0.9362566551308765	0.9333485101661386	0.9391648000956144	0.9595505330949081	0.9431159476930688	0.9759851184967474	0.7301117089172885	0.7024328056160709	0.7577906122185061							0.7657789892465751	0.6896724770202272	0.841885501472923													0.7233985061923617	0.6510438078882045	0.7957532044965189																						0.8504232684890651	0.7441895901014799	0.9566569468766504	0.9216732977617225	0.9011383207641639	0.942208274759281	0.6010170375910173	0.586406857389435	0.6156272177925997	0.9416105236313257	0.9269863812436313	0.9562346660190201	0.9541872571786897	0.9398467490955194	0.96852776526186	0.7673003858036209	0.687881526917788	0.8467192446894538												
Staphylococcus aureus	0.9532898926975412	0.9472550591291243	0.959324726265958																																		0.9545942160751475	0.9270409583317798	0.9821474738185152	0.935923985473822	0.9013062677511551	0.970541703196489																0.9335180586981744	0.91113351675549	0.9559026006408587				0.8449401781669886	0.8115270042369884	0.8783533520969888							0.9540752300920369	0.9082088112976416	0.9999416488864321	0.9673270653969999	0.9276589120552924	1.0069952187387072																0.987077110417306	0.9815039188640882	0.9926503019705237																0.8912608506255962	0.8426883258789618	0.9398333753722307																0.9019954804616883	0.8496815129161134	0.9543094480072633	0.9181368302839866	0.8742188061706156	0.9620548543973576																		
Streptococcus pneumoniae	0.9534592159146438	0.950026645076842	0.9568917867524456																															0.9320324362740819	0.9256702721301706	0.9383946004179933													0.8840799680382856	0.7965836856871638	0.9715762503894074							0.965655770076274	0.9597565490052863	0.9715549911472617																																																				0.9343175363378766	0.9200247323570682	0.9486103403186851																0.9379039269108101	0.9311228142055007	0.9446850396161196	0.9626279305653538	0.956221922739003	0.9690339383917046																		

vm	ALL			AMC			AMK			AMP			AMX			ATM			AZM			CAP			CAZ			CEF			CFM			CHL			CIP			CLI			CRO			CTX			CXM			DCS			EMB			ERY			ETP			FA			FEP			FIS			FOX			GEN			INH			IPM			KAN			LVX			MEM			MET			MXF			NAL			NIT			OFX			PAS			PEN			PZA			RIF			SAM			SPT			STR			SXT			TET			TIO			TMP			TOB			TZP			VAN			cefazoline		
Species	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High
Acinetobacter baumannii	0.029182694053896462	0.023583864514856744	0.03478152359293618				0.03734658094681473	0.019868779752537452	0.054824382141092004																0.050868751670676296	0.01913264731286287	0.08260485602848971										0.005696316262353998	-0.0007604990436387909	0.012153131568346787																																					0.00404040404040404	-0.0028291654611945147	0.010909973542002595				0.06557377049180328	0.02239398197942208	0.10875355900418449				0.011940298507462687	-0.012222862458338897	0.03610345947326427	0.04864864864864865	0.004893735548413339	0.09240356174888396																												0.06521739130434782	0.011232000078097104	0.11920278253059854							0.01170998632010944	0.0015003876152225905	0.021919585024996288	0.02758751902587519	0.006608889245103236	0.04856614880664714							0.040248447204968944	0.010973340777762505	0.06952355363217538									
Campylobacter coli	0.08182154757497223	0.04773857733077911	0.11590451781916536																0.0	0.0	0.0																0.13787878787878788	0.010907845149643242	0.2648497306079325	0.2	0.1149890774177179	0.2850109225822821																0.0	0.0	0.0																																								0.16666666666666669	0.003063069876869967	0.3302702634564634																															0.027586206896551724	0.008438309619325526	0.04673410417377792																		
Campylobacter jejuni	0.020689655172413793	-0.0072229618053225204	0.0486022721501501																																		0.0	0.0	0.0																																																													0.03636363636363636	-0.025462489150750632	0.09818976187802336																															0.022539682539682537	-0.007028672816531925	0.052108037895897																		
Enterobacter cloacae	0.003773920783266578	-0.002643044837599072	0.010190886404132227							0.0	0.0	0.0				0.0	0.0	0.0							0.0	0.0	0.0										0.025	-0.04441112762994499	0.094411127629945				0.0	0.0	0.0	0.0	0.0	0.0													0.0	0.0	0.0				0.025	-0.04441112762994499	0.094411127629945																																																				0.0	0.0	0.0																						0.0	0.0	0.0						
Enterococcus faecium	0.010553399542563005	0.0013826390299844903	0.01972416005514152							0.010425649530127142	-0.00015148600528417863	0.021002785065538463																																																																																																																			0.0	0.0	0.0																			0.011876750700280112	0.0014242109747635515	0.02232929042579667			
Escherichia coli	0.14291077509715677	0.12420457424680383	0.16161697594750973	0.3407909604519774	0.2660273341644493	0.41555458673950546				0.07247769389155799	0.05087339184972545	0.09408199593339053	0.16666666666666666	0.13408143741184797	0.19925189592148534	0.025	-0.017505461291141063	0.06750546129114107							0.07142857142857142	0.012301714371249217	0.13055542848589363	0.1727272727272727	0.06445797556457943	0.28099656988996596				0.14666666666666667	0.07275678142653626	0.2205765519067971	0.10333333333333332	0.04780443122937735	0.15886223543728928				0.020229885057471263	-0.016954084706280823	0.057413854821223353	0.047368421052631574	-0.0010969824471574949	0.09583382455242065	0.45	0.3320237685848104	0.5679762314151896																0.05714285714285714	0.017479355640031446	0.09680635864568284				0.09497354497354497	0.06967825654100986	0.12026883340608009	0.184	0.09377621334803822	0.2742237866519618										0.05454545454545454	-0.007280670968932444	0.11637158005984152																															0.05	-0.08882225525988995	0.18882225525988994				0.27454545454545454	0.11887124824458573	0.43021966084632335	0.128	0.032464464476000626	0.22353553552399938	0.21283422459893048	0.13452967122954226	0.29113877796831866				0.20641711229946527	0.09492881647010094	0.3179054081288296	0.0912087912087912	-0.06597152499993304	0.24838910741751546	0.29333333333333333	0.06214807833835623	0.5245185883283104				0.00909090909090909	-0.016149500956343623	0.0343313191381618
Klebsiella aerogenes	0.0	0.0	0.0																																								0.0	0.0	0.0																																																																																																												
Klebsiella pneumoniae	0.031910269772008934	0.028442185474148222	0.035378354069869646	0.030303030303030304	-0.01577944284217086	0.07638550344823147	0.1497835497835498	0.04183763275287168	0.2577294668142279	0.0009523809523809525	-0.0016918524811407602	0.003596614385902665				0.008333333333333333	-9.354033918020782e-05	0.016760207005846874							0.0030874966957441185	-0.002633480406871031	0.008808473798359268										0.011055276381909548	0.0029199407803582617	0.019190611983460837				0.004166666666666667	-0.0012440137171019251	0.009577347050435258	0.01111111111111111	-0.007780205018284917	0.030002427240507137	0.0337075827398408	0.01630293368247826	0.05111223179720334										0.008333333333333333	-0.014803709209981657	0.031470375876648325				0.03076317859952793	0.011492710942635917	0.05003364625641994				0.14358407079646018	0.1038657627157396	0.18330237887718076	0.056862745098039215	0.026551780172403616	0.08717371002367481				0.059259259259259255	0.016722496726526627	0.10179602179199188				0.01710309741134221	0.003528085553053213	0.03067810926963121	0.0738095238095238	0.04952068878601462	0.09809835883303297										0.026711724948574784	0.00687036326166866	0.04655308663548091																0.0024691358024691358	-0.0017289344485077588	0.006667206053446031							0.0459016393442623	0.02820839579553327	0.06359488289299134	0.19254658385093165	0.14716859223029818	0.23792457547156512							0.029493713897383624	-0.005988543550481749	0.06497597134524899	0.02691055998204466	0.005565816878309933	0.04825530308577939				0.007291666666666666	0.0015074060308379175	0.013075927302495415
Mycobacterium tuberculosis	0.15962993139940046	0.1485569323119863	0.17070293048681462				0.11860465116279069	0.05912231082984263	0.17808699149573876													0.1680769230769231	0.10028557766335881	0.23586826849048736													0.05	-0.08882225525988995	0.18882225525988994													0.3474358974358974	0.18800960263840236	0.5068621922333925	0.12631578947368421	0.11154144743160596	0.14109013151576247																						0.1825651282051282	0.15803673518672767	0.20709352122352875				0.13053808525506638	0.08419419294442068	0.17688197756571208										0.2571428571428571	0.12263737940368269	0.39164833488203155							0.27	0.24301780358818825	0.2969821964118118	0.4	0.2479278386208362	0.5520721613791638				0.1681878099303245	0.14323304165553405	0.19314257820511496	0.11235521235521236	0.09580004715644579	0.1289103775539789							0.21264367816091956	0.18691446429642927	0.23837289202540984																								
Neisseria gonorrhoeae	0.01428121690572158	0.008780423000327118	0.019782010811116045																0.06284584980237154	0.03322596616374829	0.09246573344099479										0.04365079365079365	-0.014625934168338538	0.10192752146992584				0.009495548961424332	0.006412906131502761	0.012578191791345903																																																																																														0.0058823529411764705	-0.010449677089398812	0.022214382971751753																		
Pseudomonas aeruginosa	0.12397795171818093	0.1077499455343702	0.14020595790199167				0.39230769230769225	0.21411699726417832	0.5704983873512062							0.07454545454545454	-0.020701566315007094	0.1697924754059162							0.03076923076923077	-0.054659849390701495	0.11619831092916304										0.1114285714285714	0.03225596562782562	0.1906011772293172																												0.01818181818181818	-0.032299001912687246	0.0686626382763236							0.09444444444444444	-0.03368269536065621	0.2225715842495451				0.14640522875816994	0.030124663871472224	0.26268579364486766				0.11875	0.054991808063288405	0.18250819193671158	0.15862068965517243	0.0212086761258993	0.2960327031844455																																																	0.06666666666666667	-0.0567308935643466	0.19006422689767993	0.02857142857142857	-0.05075557443422282	0.10789843157707996						
Salmonella enterica	0.05885747601414511	0.04530016914808552	0.0724147828802047	0.017777777777777778	-0.00530779185963488	0.04086334741519043				0.04496251874062969	0.024296168244615234	0.06562886923664414																						0.02792156862745098	0.014229477592276682	0.04161365966262528	0.016666666666666666	-0.029607418419963314	0.06294075175329665				0.02571692876965772	-0.003172197501668833	0.05460605504098427																									0.072	0.035728673031559625	0.10827132696844036	0.020647773279352227	-0.00604207559257252	0.04733762215127697	0.06984615384615385	0.02962638242835644	0.11006592526395126							0.3190476190476191	0.18101458141224094	0.45708065668299724													0.3175	0.0640358373546338	0.5709641626453662																						0.03369565217391304	-0.0338535348907624	0.10124483923858849	0.08623853211009175	0.04967937254725762	0.12279769167292587	0.1181818181818182	0.0009579938769205543	0.23540564248671583	0.04943404210303607	0.03756185203959816	0.06130623216647398	0.021646623496762257	0.021389783061498815	0.021903463932025698	0.225	0.05940887635933964	0.3905911236406604												
Staphylococcus aureus	0.07429289567632362	0.06380291796165731	0.08478287339098993																																		0.06568627450980392	0.013237108161749764	0.11813544085785808	0.08785425101214575	0.01187365132526065	0.16383485069903087																0.1366883116883117	0.09053301054694463	0.18284361282967876				0.29523809523809524	0.2181461054900616	0.37233008498612885							0.10714285714285714	-0.039095294929277116	0.2533810092149914	0.04632034632034632	0.004485438100899908	0.08815525453979273																0.01550250515767757	0.010674616527949599	0.020330393787405542																0.03135011441647597	0.011759311269574475	0.050940917563377465																0.15294117647058825	0.010561839578289878	0.2953205133628866	0.1982683982683983	0.1328324785437368	0.26370431799305977																		
Streptococcus pneumoniae	0.0577726470436843	0.052792955295050126	0.06275233879231848																															0.08025851938895417	0.06568466201398418	0.09483237676392417													0.11111111111111112	0.013556774101657301	0.20866544812056492							0.0374029640084686	0.027160444815754626	0.04764548320118257																																																				0.09248604551309576	0.06483740505813525	0.12013468596805628																0.06202781906391094	0.054469739256145046	0.06958589887167682	0.05389473684210526	0.04454250069828109	0.06324697298592942																		

me	ALL			AMC			AMK			AMP			AMX			ATM			AZM			CAP			CAZ			CEF			CFM			CHL			CIP			CLI			CRO			CTX			CXM			DCS			EMB			ERY			ETP			FA			FEP			FIS			FOX			GEN			INH			IPM			KAN			LVX			MEM			MET			MXF			NAL			NIT			OFX			PAS			PEN			PZA			RIF			SAM			SPT			STR			SXT			TET			TIO			TMP			TOB			TZP			VAN			cefazoline		
Species	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High	Score	CI Low	CI High
Acinetobacter baumannii	0.05357478531513432	0.04687241910010654	0.0602771515301621				0.06423357664233577	0.04356620763529526	0.08490094564937628																0.05333333333333333	-0.01592337557890465	0.12259004224557131										0.017821782178217824	0.007536132339766641	0.028107432016669008																																					0.03326890034364261	0.02743734299858428	0.03910045768870094				0.04485248447204969	0.020744643924139397	0.06896032501995998				0.024242424242424246	0.005221447592439983	0.04326340089240851	0.08285714285714285	0.06801641951880613	0.09769786619547957																												0.08903654485049835	0.022176351247024162	0.15589673845397253							0.05668896321070234	0.041476871620322694	0.07190105480108198	0.13523809523809524	0.0711665676223408	0.19930962285384968							0.07796610169491526	0.04197335312756929	0.11395885026226123									
Campylobacter coli	0.04836984879044061	0.03592139331184871	0.06081830426903251																0.01935483870967742	-0.016470259421907073	0.05517993684126191																0.09038961038961038	0.05788561295712437	0.12289360782209639	0.060689655172413794	0.005715585977345894	0.1156637243674817																0.01989071038251366	0.002736809776088849	0.037044610988938464																																								0.07846153846153847	0.020332086870988447	0.1365909900520885																															0.02631578947368421	-0.006359578900099118	0.058991157847467536																		
Campylobacter jejuni	0.03893763377537701	0.025664369834501474	0.05221089771625255																																		0.052533960292580985	0.027169636514021902	0.07789828407114006																																																													0.06564102564102564	0.04860162088624981	0.08268043039580147																															0.0031746031746031746	-0.005639508270469203	0.011988714619675551																		
Enterobacter cloacae	0.04962962962962963	0.04345975161807897	0.05579950764118029							0.0	0.0	0.0				0.03076923076923077	-0.021545183127558223	0.08308364466601977							0.01276595744680851	-0.001703986822516105	0.027235901716133125										0.1074074074074074	0.0971242773881563	0.1176905374266585				0.02857142857142857	-0.02000624147558978	0.07714909861844692	0.015000000000000003	-0.0020021845164564234	0.03200218451645643													0.10588235294117647	0.0732182928800259	0.13854641300232703				0.15555555555555553	0.0978416314620239	0.21326947964908716																																																				0.025	-0.04441112762994499	0.094411127629945																						0.017391304347826087	0.005319803890444353	0.02946280480520782						
Enterococcus faecium	0.032462509740311375	0.02190240339079557	0.04302261608982718							0.049999999999999996	-0.01745549102952943	0.11745549102952943																																																																																																																			0.0	0.0	0.0																			0.031011949215832713	0.0077542850384111905	0.054269613393254236			
Escherichia coli	0.09435192856473337	0.08178248070890684	0.1069213764205599	0.1531218310879328	0.11029451285475833	0.1959491493211073				0.07442105263157896	0.04034231603941181	0.1084997892237461	0.1372093023255814	0.0909001209918012	0.1835184836593616	0.12677884615384616	0.023297796725906955	0.23025989558178536							0.06071886376454903	0.042489477226407724	0.07894825030269034	0.042105263157894736	-0.012571085983345776	0.09678161229913525				0.10731707317073172	0.056641432503240524	0.15799271383822291	0.05912562814070351	0.04177910437144801	0.07647215190995901				0.04425418569254185	0.025198886389850017	0.06330948499523369	0.04732157439163808	0.030781309083657317	0.06386183969961884	0.06299212598425197	0.015095382242783048	0.11088886972572089																0.10704340704340705	0.0929248194938995	0.1211619945929146				0.064	0.027166293340160297	0.1008337066598397	0.11351931330472102	0.09572724214157455	0.1313113844678675										0.11052631578947367	0.06206091228968459	0.15899171928926276																															0.04395604395604395	-0.0059449954798813515	0.09385708339196926				0.11454545454545455	0.014981714469361723	0.21410919462154737	0.12841530054644806	0.09381820242531888	0.16301239866757725	0.2952380952380952	0.12416569442845421	0.46631049604773617				0.1657142857142857	0.12685214967667102	0.20457642175190038	0.08333333333333334	0.060930988220645486	0.10573567844602119	0.14526315789473684	0.1056194381400328	0.1849068776494409				0.02142857142857143	-0.018234930074254266	0.06109207293139712
Klebsiella aerogenes	0.08444444444444443	0.02542608617361826	0.14346280271527062																																								0.08444444444444443	0.02542608617361826	0.14346280271527062																																																																																																												
